latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
10.790861,76.6313,88.0,0,GMT,GMT

time,temperature_2m_max (°C),temperature_2m_min (°C),rain_sum (mm),wind_speed_10m_max (km/h),temperature_2m_mean (°C)
2022-12-17,30.0,22.3,0.00,18.0,25.6
2022-12-18,30.2,22.6,0.00,20.9,26.1
2022-12-19,29.6,23.1,0.00,20.9,25.6
2022-12-20,30.3,23.0,0.00,22.3,26.4
2022-12-21,31.4,22.0,0.00,19.8,26.5
2022-12-22,30.7,19.9,0.00,22.8,24.4
2022-12-23,31.5,20.2,0.00,9.9,25.7
2022-12-24,32.1,20.2,0.00,12.0,25.9
2022-12-25,33.0,22.4,0.40,19.8,27.0
2022-12-26,31.3,24.0,0.70,22.3,27.2
2022-12-27,31.8,24.0,0.20,23.2,27.5
2022-12-28,32.7,23.7,0.00,22.8,27.8
2022-12-29,32.8,22.8,0.00,20.2,27.3
2022-12-30,32.4,22.4,0.00,20.2,27.0
2022-12-31,32.8,20.5,0.00,17.7,26.7
2023-01-01,33.5,21.2,0.00,16.6,27.1
2023-01-02,32.3,22.0,0.00,22.7,26.6
2023-01-03,32.8,21.1,0.00,17.7,27.1
2023-01-04,32.7,22.6,0.00,22.0,27.2
2023-01-05,32.9,22.4,0.00,21.0,27.1
2023-01-06,33.5,23.0,0.00,24.5,27.6
2023-01-07,33.8,23.7,0.00,23.4,27.6
2023-01-08,33.6,23.0,0.00,24.1,27.6
2023-01-09,32.6,21.4,0.00,22.0,26.8
2023-01-10,32.5,20.8,0.00,25.2,25.9
2023-01-11,33.0,21.1,0.00,19.5,25.8
2023-01-12,33.7,20.5,0.00,19.4,25.9
2023-01-13,33.5,20.9,0.00,16.6,26.0
2023-01-14,33.7,20.3,0.00,19.6,26.1
2023-01-15,33.9,20.0,0.00,16.5,26.0
2023-01-16,34.2,20.5,0.00,15.7,26.7
2023-01-17,33.3,21.5,0.00,18.3,26.8
2023-01-18,33.2,21.6,0.00,22.0,26.8
2023-01-19,33.2,21.6,0.00,23.4,26.6
2023-01-20,32.4,21.6,0.00,24.8,26.5
2023-01-21,33.3,22.9,0.00,23.8,27.0
2023-01-22,33.3,22.9,0.00,21.6,27.2
2023-01-23,34.4,23.2,0.20,18.8,28.2
2023-01-24,33.8,22.8,25.00,17.6,26.5
2023-01-25,33.0,22.2,0.00,23.4,27.0
2023-01-26,33.0,22.3,0.00,21.6,27.0
2023-01-27,33.7,22.3,0.00,21.2,27.1
2023-01-28,34.2,22.2,0.00,17.3,27.1
2023-01-29,34.7,22.6,0.00,18.4,27.8
2023-01-30,33.9,22.4,0.80,19.5,27.5
2023-01-31,35.2,23.2,0.30,16.6,28.6
2023-02-01,35.6,24.1,0.00,22.0,29.5
2023-02-02,35.7,23.9,1.90,23.4,27.7
2023-02-03,33.2,23.0,9.80,26.8,26.7
2023-02-04,33.8,22.8,0.00,22.0,27.5
2023-02-05,34.5,23.1,0.00,18.7,28.1
2023-02-06,35.4,21.5,0.00,19.5,27.7
2023-02-07,36.5,21.2,0.00,17.2,28.0
2023-02-08,35.5,22.6,0.00,20.2,28.9
2023-02-09,35.9,22.2,0.00,19.5,28.3
2023-02-10,36.1,22.5,0.00,17.0,28.4
2023-02-11,36.0,21.5,0.00,18.7,28.2
2023-02-12,36.3,21.4,0.00,19.4,28.4
2023-02-13,36.3,22.2,0.00,23.8,28.9
2023-02-14,36.8,22.1,0.00,18.4,28.3
2023-02-15,36.7,22.1,0.00,19.1,28.5
2023-02-16,36.3,22.9,0.00,21.6,29.2
2023-02-17,35.9,21.8,0.00,20.2,28.3
2023-02-18,36.3,21.6,0.00,18.0,28.0
2023-02-19,36.3,22.0,0.00,17.8,28.3
2023-02-20,36.8,23.1,0.00,19.1,28.9
2023-02-21,37.3,24.0,0.00,21.3,29.4
2023-02-22,37.1,23.6,0.00,17.3,29.4
2023-02-23,35.8,21.6,0.00,20.9,28.2
2023-02-24,36.9,22.4,0.00,18.0,28.8
2023-02-25,37.2,22.4,0.00,21.7,29.4
2023-02-26,37.0,23.4,0.00,24.5,29.6
2023-02-27,35.3,22.0,0.00,24.8,28.3
2023-02-28,36.0,23.0,0.00,27.9,29.1
2023-03-01,35.5,24.6,0.10,26.0,29.8
2023-03-02,36.0,23.8,0.00,21.7,29.3
2023-03-03,36.9,23.0,0.00,25.6,29.5
2023-03-04,36.6,23.3,0.00,24.1,29.9
2023-03-05,37.4,24.6,0.00,22.7,30.3
2023-03-06,37.3,24.4,0.00,20.6,29.9
2023-03-07,36.2,24.5,0.00,20.2,29.9
2023-03-08,36.0,24.0,0.00,23.5,29.8
2023-03-09,36.3,24.4,0.00,24.5,30.2
2023-03-10,36.9,24.1,0.00,22.0,29.6
2023-03-11,37.0,24.9,0.00,19.5,29.9
2023-03-12,36.8,24.8,0.00,24.2,30.5
2023-03-13,37.8,24.4,0.00,23.6,30.3
2023-03-14,38.5,24.5,0.00,18.4,30.6
2023-03-15,39.3,24.1,1.50,24.4,29.3
2023-03-16,36.8,23.8,0.60,16.2,29.0
2023-03-17,36.0,23.9,5.90,13.6,29.3
2023-03-18,35.1,23.2,0.80,14.3,28.5
2023-03-19,33.7,23.7,1.30,19.5,27.8
2023-03-20,36.1,23.5,1.10,22.2,28.5
2023-03-21,37.8,21.5,0.00,20.8,29.0
2023-03-22,37.5,22.0,0.00,21.9,29.0
2023-03-23,38.7,23.4,0.10,20.2,30.0
2023-03-24,36.9,24.8,1.00,18.8,29.3
2023-03-25,36.3,25.1,0.60,12.3,29.6
2023-03-26,36.7,25.1,0.40,16.4,29.6
2023-03-27,37.5,25.0,0.00,14.4,30.3
2023-03-28,38.2,24.8,1.80,16.8,30.7
2023-03-29,35.7,24.4,8.00,18.7,28.7
2023-03-30,36.0,24.5,0.60,15.5,29.5
2023-03-31,37.7,24.8,0.00,19.3,30.1
2023-04-01,36.8,25.1,0.50,17.4,29.6
2023-04-02,37.0,24.4,0.30,22.9,29.3
2023-04-03,36.3,24.5,4.50,19.1,29.6
2023-04-04,32.3,23.5,1.00,9.4,27.6
2023-04-05,36.5,25.0,0.20,16.6,29.4
2023-04-06,35.6,24.6,0.10,19.4,29.4
2023-04-07,38.8,24.6,0.20,23.7,30.3
2023-04-08,39.2,24.2,0.00,21.6,30.9
2023-04-09,38.5,24.5,0.10,28.6,30.0
2023-04-10,39.2,24.5,0.00,18.2,31.0
2023-04-11,39.9,24.7,0.00,20.2,31.5
2023-04-12,40.7,25.3,0.00,25.0,31.8
2023-04-13,41.3,25.6,0.00,22.9,32.0
2023-04-14,41.1,26.0,0.00,26.1,31.5
2023-04-15,40.9,25.2,0.00,20.6,31.3
2023-04-16,39.4,26.1,0.00,14.9,31.3
2023-04-17,40.3,26.3,0.10,17.8,31.4
2023-04-18,41.2,26.1,0.00,20.0,31.8
2023-04-19,39.1,26.2,0.00,18.4,31.1
2023-04-20,37.5,25.9,0.80,17.2,30.8
2023-04-21,35.6,26.0,1.30,20.6,29.4
2023-04-22,37.2,24.4,5.60,16.7,29.3
2023-04-23,35.7,25.1,2.70,16.9,29.6
2023-04-24,36.7,24.9,5.40,12.6,29.7
2023-04-25,35.1,23.8,12.00,14.3,27.6
2023-04-26,34.8,24.2,18.40,15.9,27.9
2023-04-27,36.8,24.5,2.10,15.5,29.9
2023-04-28,36.5,23.5,4.90,17.6,28.8
2023-04-29,31.8,23.7,14.80,10.3,26.7
2023-04-30,35.0,23.1,27.10,11.9,27.5
2023-05-01,31.8,23.0,28.10,18.0,25.9
2023-05-02,31.3,23.2,14.00,14.4,26.6
2023-05-03,30.4,23.8,1.50,17.7,26.5
2023-05-04,32.3,24.1,0.50,16.0,28.2
2023-05-05,29.6,24.6,2.40,14.6,26.9
2023-05-06,31.8,23.6,1.90,15.8,27.4
2023-05-07,30.5,24.4,0.00,15.2,27.1
2023-05-08,33.8,24.2,14.40,15.2,27.6
2023-05-09,34.6,24.4,7.20,16.7,27.9
2023-05-10,34.8,24.5,1.80,16.9,28.0
2023-05-11,31.8,25.5,5.60,19.2,27.5
2023-05-12,31.9,25.5,5.20,16.6,27.9
2023-05-13,32.4,25.4,1.40,20.5,28.0
2023-05-14,34.4,25.2,1.30,20.0,28.6
2023-05-15,34.2,25.5,0.60,18.6,29.2
2023-05-16,36.2,26.0,0.10,16.9,30.2
2023-05-17,34.7,26.0,0.70,13.6,29.6
2023-05-18,35.8,26.5,1.80,16.8,29.5
2023-05-19,31.6,24.8,5.80,17.2,27.7
2023-05-20,34.5,24.5,4.80,18.9,28.4
2023-05-21,34.0,24.4,5.60,16.2,27.7
2023-05-22,35.0,24.4,5.70,21.0,27.6
2023-05-23,34.5,24.9,1.80,16.5,28.2
2023-05-24,33.3,25.1,6.60,18.5,27.8
2023-05-25,31.7,24.9,4.30,16.2,27.5
2023-05-26,31.0,24.0,4.90,18.0,27.2
2023-05-27,33.0,24.4,2.30,16.6,28.2
2023-05-28,34.2,25.4,1.00,16.9,29.2
2023-05-29,34.7,25.5,8.00,13.4,29.0
2023-05-30,33.0,25.5,6.90,21.6,27.9
2023-05-31,33.3,25.4,10.90,18.5,27.9
2023-06-01,32.2,25.2,2.70,18.7,26.9
2023-06-02,32.3,24.1,9.30,17.0,27.9
2023-06-03,32.5,23.3,3.30,20.5,27.1
2023-06-04,33.2,24.8,3.60,18.1,28.2
2023-06-05,32.7,24.2,6.30,21.1,27.6
2023-06-06,33.5,24.1,3.20,22.3,27.9
2023-06-07,30.9,23.0,4.80,22.7,25.9
2023-06-08,31.0,23.6,6.20,23.5,26.4
2023-06-09,30.9,23.2,4.70,25.8,25.9
2023-06-10,29.0,23.7,2.60,22.4,25.9
2023-06-11,30.2,24.2,3.80,21.6,26.5
2023-06-12,29.5,23.8,10.50,21.7,25.5
2023-06-13,28.3,23.5,5.40,21.1,25.4
2023-06-14,29.1,23.5,1.90,20.6,26.1
2023-06-15,31.1,24.8,2.20,21.4,27.6
2023-06-16,30.8,23.6,5.30,22.7,27.1
2023-06-17,30.5,23.6,4.00,21.7,26.3
2023-06-18,30.1,23.6,7.60,21.3,26.0
2023-06-19,29.2,23.9,5.50,18.4,25.9
2023-06-20,29.9,23.8,12.40,15.6,25.5
2023-06-21,31.0,23.8,7.90,19.3,25.9
2023-06-22,30.0,23.4,5.10,19.6,26.0
2023-06-23,28.1,23.2,11.60,24.1,25.4
2023-06-24,30.0,23.1,8.00,22.0,26.4
2023-06-25,28.8,22.8,20.80,17.4,25.2
2023-06-26,29.2,23.2,5.20,21.0,25.2
2023-06-27,27.5,22.5,23.30,22.4,24.1
2023-06-28,29.6,22.5,11.10,22.1,25.2
2023-06-29,27.0,22.8,9.60,18.4,24.3
2023-06-30,28.9,23.0,6.40,21.3,25.2
2023-07-01,30.0,23.0,2.70,22.0,26.0
2023-07-02,29.0,22.5,6.00,24.3,25.4
2023-07-03,28.8,22.4,12.60,23.4,24.3
2023-07-04,24.5,22.5,90.50,26.0,23.1
2023-07-05,24.8,22.0,113.90,23.9,23.0
2023-07-06,23.6,22.0,57.80,18.2,22.9
2023-07-07,25.4,22.2,27.10,20.5,23.3
2023-07-08,25.8,22.8,12.80,20.6,24.0
2023-07-09,29.5,22.7,2.50,20.2,25.8
2023-07-10,28.5,23.8,3.40,18.4,25.4
2023-07-11,27.6,22.4,6.90,19.0,24.7
2023-07-12,29.4,22.5,5.30,19.4,25.3
2023-07-13,27.4,22.8,7.00,21.3,24.4
2023-07-14,28.0,22.8,2.30,23.8,25.0
2023-07-15,28.9,23.4,3.90,19.9,25.7
2023-07-16,29.3,23.1,3.70,18.7,25.5
2023-07-17,28.2,22.2,9.70,21.8,24.9
2023-07-18,25.5,21.6,19.70,21.1,23.4
2023-07-19,26.2,21.9,18.20,22.0,23.4
2023-07-20,28.3,22.0,4.30,29.8,24.6
2023-07-21,27.3,21.8,7.80,26.5,24.1
2023-07-22,27.7,22.1,30.30,26.2,23.8
2023-07-23,27.2,21.9,41.00,22.5,23.6
2023-07-24,26.5,21.9,18.80,21.1,23.5
2023-07-25,26.6,21.8,11.60,22.0,23.4
2023-07-26,26.8,22.0,9.20,22.2,23.8
2023-07-27,28.7,22.1,8.40,23.8,24.9
2023-07-28,29.8,22.6,0.30,29.3,25.7
2023-07-29,30.0,22.9,0.00,27.9,26.1
2023-07-30,30.2,23.1,1.60,27.8,25.9
2023-07-31,30.0,23.0,1.00,25.6,26.0
2023-08-01,30.3,22.9,1.30,26.6,25.9
2023-08-02,29.4,23.2,3.20,24.9,25.7
2023-08-03,29.6,23.1,3.80,26.6,25.5
2023-08-04,28.0,22.6,5.90,24.2,25.1
2023-08-05,30.2,22.8,1.30,24.9,25.8
2023-08-06,29.6,23.2,4.10,23.1,25.9
2023-08-07,29.9,23.4,2.00,22.0,26.2
2023-08-08,29.0,23.5,5.60,23.4,25.5
2023-08-09,30.6,23.9,6.80,18.5,26.4
2023-08-10,30.4,24.0,6.30,16.0,26.0
2023-08-11,30.5,23.6,19.00,13.4,25.9
2023-08-12,29.0,23.4,7.80,19.5,25.8
2023-08-13,29.5,23.1,5.60,20.0,25.9
2023-08-14,29.4,22.7,1.80,19.7,25.8
2023-08-15,30.8,22.4,0.00,21.1,26.0
2023-08-16,30.0,22.5,2.00,18.8,26.2
2023-08-17,29.5,23.2,2.90,20.5,26.1
2023-08-18,29.7,22.5,10.80,24.2,25.6
2023-08-19,28.5,23.0,4.80,23.6,24.8
2023-08-20,30.5,23.0,5.40,22.0,25.8
2023-08-21,30.8,23.6,5.60,17.6,26.8
2023-08-22,31.7,24.0,6.20,15.4,27.1
2023-08-23,31.7,23.6,0.20,17.6,26.8
2023-08-24,31.6,23.2,0.00,21.1,26.6
2023-08-25,31.2,23.8,0.30,19.2,26.8
2023-08-26,30.9,23.4,0.50,17.8,26.8
2023-08-27,31.6,23.5,0.60,17.8,27.1
2023-08-28,31.7,23.1,7.20,21.6,26.7
2023-08-29,32.2,23.6,6.90,20.9,26.5
2023-08-30,31.2,23.6,9.00,17.7,26.7
2023-08-31,32.1,23.8,12.50,17.5,26.7
2023-09-01,32.6,23.8,7.50,17.9,26.8
2023-09-02,30.1,23.5,18.50,18.4,26.0
2023-09-03,29.6,22.2,12.40,19.7,24.7
2023-09-04,28.2,22.7,8.10,20.8,24.6
2023-09-05,27.0,22.5,20.30,20.1,23.6
2023-09-06,26.8,22.7,25.60,16.5,23.6
2023-09-07,26.4,22.2,51.10,19.1,23.3
2023-09-08,26.3,22.2,9.60,22.0,23.5
2023-09-09,28.0,22.0,7.80,21.6,24.4
2023-09-10,26.9,22.3,11.30,21.7,23.9
2023-09-11,29.1,22.2,14.10,21.2,24.4
2023-09-12,30.1,22.8,3.10,23.9,25.9
2023-09-13,27.5,22.4,12.40,20.3,24.7
2023-09-14,29.0,22.6,9.00,21.7,24.4
2023-09-15,26.5,22.5,21.40,19.7,23.9
2023-09-16,29.0,22.7,6.50,20.9,24.7
2023-09-17,27.6,22.9,7.10,16.7,24.3
2023-09-18,27.3,22.2,9.00,18.4,24.1
2023-09-19,28.8,22.5,9.90,18.0,24.7
2023-09-20,29.0,23.1,4.50,18.4,25.6
2023-09-21,30.2,22.8,4.80,18.1,25.5
2023-09-22,29.5,22.8,18.80,15.9,24.9
2023-09-23,29.1,22.9,12.60,18.2,25.0
2023-09-24,29.3,22.5,8.70,17.7,25.4
2023-09-25,28.4,23.1,8.10,17.2,25.2
2023-09-26,28.5,22.9,6.30,17.1,24.9
2023-09-27,28.5,22.9,8.30,19.8,25.1
2023-09-28,27.0,22.5,66.00,21.5,24.0
2023-09-29,24.3,22.5,16.70,18.4,23.3
2023-09-30,25.9,22.2,31.30,20.3,23.5
2023-10-01,25.2,22.6,14.10,19.5,23.7
2023-10-02,28.4,23.3,6.50,19.2,24.8
2023-10-03,29.4,23.8,4.50,19.5,26.0
2023-10-04,29.6,23.5,3.00,18.1,26.2
2023-10-05,30.8,21.6,0.00,18.4,25.9
2023-10-06,30.7,21.4,0.00,16.3,26.1
2023-10-07,31.0,22.4,0.00,16.0,26.1
2023-10-08,31.0,23.6,2.60,15.1,26.4
2023-10-09,30.6,23.9,1.30,14.6,26.7
2023-10-10,30.4,23.0,15.20,17.1,25.9
2023-10-11,29.5,23.0,15.10,14.8,25.4
2023-10-12,27.9,22.4,8.80,10.8,25.0
2023-10-13,32.7,23.2,0.40,15.2,26.7
2023-10-14,30.2,22.9,42.00,12.3,25.0
2023-10-15,28.1,23.0,10.50,8.9,25.2
2023-10-16,28.8,22.8,21.60,11.8,25.2
2023-10-17,28.2,23.0,5.90,9.6,25.0
2023-10-18,32.0,23.1,0.10,12.3,26.5
2023-10-19,32.5,23.1,0.10,11.5,27.0
2023-10-20,33.0,22.7,0.00,13.5,26.8
2023-10-21,32.3,22.9,0.90,15.0,26.6
2023-10-22,30.7,23.4,2.40,10.8,26.0
2023-10-23,29.0,21.4,22.60,11.8,25.0
2023-10-24,31.1,22.8,4.20,12.2,26.1
2023-10-25,28.9,22.9,13.90,10.1,25.6
2023-10-26,30.8,22.8,0.90,12.6,26.4
2023-10-27,32.8,22.6,0.00,15.2,27.0
2023-10-28,32.5,23.1,9.80,15.3,26.5
2023-10-29,32.5,22.5,9.50,16.2,26.5
2023-10-30,30.5,22.7,10.20,14.3,25.5
2023-10-31,30.0,22.9,0.50,13.3,25.8
2023-11-01,32.1,22.8,18.10,14.5,26.3
2023-11-02,31.9,22.7,13.90,14.4,26.1
2023-11-03,30.9,22.9,6.80,14.4,26.1
2023-11-04,28.1,22.7,30.80,10.2,24.7
2023-11-05,29.0,22.6,3.30,14.0,25.1
2023-11-06,30.4,22.8,6.30,10.2,26.0
2023-11-07,30.4,23.1,11.50,12.4,25.7
2023-11-08,29.7,22.5,16.90,9.3,25.3
2023-11-09,29.3,22.7,18.90,12.9,25.1
2023-11-10,30.0,22.8,0.10,19.4,26.4
2023-11-11,31.0,23.9,0.40,19.1,26.8
2023-11-12,30.3,22.0,0.00,19.1,25.7
2023-11-13,30.4,22.1,0.00,18.7,25.7
2023-11-14,29.9,21.9,0.00,18.6,25.6
2023-11-15,31.5,21.9,0.00,13.3,26.7
2023-11-16,32.2,22.8,0.60,14.2,26.8
2023-11-17,32.5,23.1,0.00,16.3,27.3
2023-11-18,32.2,23.8,5.30,13.6,26.4
2023-11-19,32.3,23.6,0.00,18.7,27.4
2023-11-20,32.0,23.0,0.00,13.2,27.1
2023-11-21,32.8,23.4,11.40,12.8,27.3
2023-11-22,31.1,23.0,20.00,12.0,25.4
2023-11-23,28.0,23.2,6.00,12.8,25.3
2023-11-24,31.3,23.6,0.00,17.4,26.8
2023-11-25,30.9,23.1,3.70,19.5,26.2
2023-11-26,29.9,23.1,0.50,23.5,26.6
2023-11-27,31.1,22.6,0.00,20.9,26.9
2023-11-28,31.6,23.1,0.00,18.0,26.8
2023-11-29,31.5,23.2,0.00,17.0,27.2
2023-11-30,32.0,23.5,3.70,19.4,27.0
2023-12-01,31.6,23.1,0.00,14.9,26.7
2023-12-02,31.6,23.1,0.00,12.1,26.8
2023-12-03,32.1,23.3,0.20,10.7,26.4
2023-12-04,30.9,22.9,1.00,11.2,26.7
2023-12-05,31.2,22.8,0.70,16.6,26.7
2023-12-06,32.0,22.3,0.10,11.4,26.8
2023-12-07,31.3,22.0,3.90,11.6,27.0
2023-12-08,30.2,23.1,10.70,13.9,26.3
2023-12-09,31.9,23.5,0.20,18.1,27.1
2023-12-10,32.0,24.3,0.00,19.5,27.8
2023-12-11,30.9,24.5,0.00,19.1,27.2
2023-12-12,31.6,22.9,0.40,19.5,27.0
2023-12-13,30.2,22.5,0.00,22.3,26.4
2023-12-14,30.5,23.0,0.00,24.5,26.4
2023-12-15,32.5,22.8,0.00,17.3,27.3
2023-12-16,31.6,23.8,0.10,19.8,27.3
2023-12-17,29.8,23.1,9.20,19.7,26.2
2023-12-18,26.8,23.0,11.20,22.4,24.2
2023-12-19,29.9,23.2,0.00,25.2,26.6
2023-12-20,30.7,24.2,0.00,26.0,26.9
2023-12-21,31.2,24.0,0.00,23.1,27.0
2023-12-22,31.8,22.6,0.00,18.4,26.8
2023-12-23,29.5,20.2,0.00,22.7,24.6
2023-12-24,32.2,20.2,0.00,21.5,27.0
2023-12-25,31.1,23.8,0.00,25.7,27.4
2023-12-26,32.0,22.5,0.00,23.8,26.9
2023-12-27,32.3,21.8,0.00,26.1,27.6
2023-12-28,32.0,24.7,0.00,25.6,28.1
2023-12-29,32.1,23.5,0.00,27.8,27.8
2023-12-30,32.0,23.5,0.00,24.6,27.5
2023-12-31,33.0,23.3,0.00,24.8,27.7
2024-01-01,32.6,23.0,0.00,22.3,27.7
2024-01-02,32.8,24.2,0.00,22.0,27.8
2024-01-03,33.4,24.1,0.30,20.5,28.0
2024-01-04,33.8,23.4,13.50,22.0,26.8
2024-01-05,30.6,23.2,0.80,17.5,26.7
2024-01-06,33.0,22.8,28.20,17.4,26.5
2024-01-07,30.6,23.2,0.20,18.0,26.7
2024-01-08,31.6,23.6,0.20,24.1,26.7
2024-01-09,32.0,22.8,5.70,26.4,25.5
2024-01-10,30.4,23.4,0.10,22.7,26.3
2024-01-11,31.6,23.0,0.00,25.6,27.1
2024-01-12,31.4,22.9,0.00,28.6,26.7
2024-01-13,32.8,22.9,0.00,19.8,27.3
2024-01-14,33.7,23.5,0.00,21.2,28.0
2024-01-15,33.9,22.5,0.00,18.4,27.4
2024-01-16,33.7,22.5,0.00,19.1,27.7
2024-01-17,34.2,21.1,0.00,16.9,27.6
2024-01-18,34.7,21.1,0.00,16.4,28.1
2024-01-19,35.8,24.1,0.00,19.0,29.2
2024-01-20,35.5,23.9,0.00,21.0,29.0
2024-01-21,36.2,23.9,0.00,19.9,29.6
2024-01-22,35.3,24.6,0.00,20.9,29.4
2024-01-23,34.8,23.8,0.00,19.6,28.8
2024-01-24,35.7,23.1,0.00,18.3,28.6
2024-01-25,35.6,23.0,0.00,15.9,29.2
2024-01-26,35.0,23.8,0.00,22.7,28.6
2024-01-27,34.7,23.7,0.00,23.4,28.3
2024-01-28,34.2,23.3,0.00,19.1,28.3
2024-01-29,35.0,23.2,0.00,19.4,28.4
2024-01-30,36.2,22.8,0.00,17.7,28.6
2024-01-31,36.3,23.0,0.00,19.7,28.7
2024-02-01,36.4,22.5,0.00,16.9,28.9
2024-02-02,36.2,23.4,0.00,18.4,29.4
2024-02-03,37.7,25.0,0.00,17.6,30.1
2024-02-04,36.3,24.8,0.00,19.5,29.8
2024-02-05,36.0,23.8,0.00,20.1,29.2
2024-02-06,36.5,23.5,0.00,21.7,29.7
2024-02-07,37.5,23.7,0.00,22.0,30.3
2024-02-08,38.5,22.5,0.00,20.3,30.0
2024-02-09,37.2,22.0,0.00,19.8,30.1
2024-02-10,36.2,24.6,0.00,22.4,29.8
2024-02-11,35.8,24.0,0.00,23.8,29.6
2024-02-12,35.9,23.3,0.00,24.9,29.0
2024-02-13,36.2,23.0,0.00,19.8,29.8
2024-02-14,36.2,24.6,0.00,22.3,30.4
2024-02-15,36.2,24.6,0.00,22.0,30.0
2024-02-16,36.2,24.2,0.00,24.9,30.0
2024-02-17,37.4,24.6,0.00,20.5,30.4
2024-02-18,37.6,24.4,0.00,16.3,30.4
2024-02-19,37.8,25.0,0.00,20.2,30.5
2024-02-20,38.0,25.0,0.00,17.3,30.7
2024-02-21,37.2,24.9,0.10,21.9,30.0
2024-02-22,37.3,23.8,0.10,22.5,29.7
2024-02-23,37.5,23.5,0.00,21.4,29.8
2024-02-24,36.9,24.4,0.00,20.7,29.7
2024-02-25,37.8,25.0,0.00,21.2,30.9
2024-02-26,36.4,25.4,0.00,27.1,30.4
2024-02-27,37.7,24.8,0.00,24.1,30.7
2024-02-28,37.5,24.7,0.00,21.2,30.8
2024-02-29,37.7,24.8,0.00,22.0,30.6
2024-03-01,37.2,23.2,0.00,22.4,30.7
2024-03-02,38.0,23.0,0.00,19.8,30.1
2024-03-03,38.8,23.4,0.00,18.5,30.4
2024-03-04,39.8,24.4,0.00,24.6,30.7
2024-03-05,40.3,25.0,0.00,25.7,31.0
2024-03-06,37.9,24.8,0.00,23.0,30.2
2024-03-07,40.2,24.5,0.00,22.6,31.0
2024-03-08,37.5,24.9,0.00,19.5,30.6
2024-03-09,39.0,25.3,0.00,25.3,30.7
2024-03-10,38.6,25.2,0.00,23.1,31.1
2024-03-11,39.8,25.6,0.00,21.4,31.4
2024-03-12,40.1,25.1,0.00,18.4,31.9
2024-03-13,35.2,25.4,1.00,18.0,29.8
2024-03-14,36.8,25.1,1.00,18.8,30.2
2024-03-15,39.3,25.2,0.00,22.5,30.8
2024-03-16,38.1,25.4,0.10,20.6,30.7
2024-03-17,40.0,25.2,0.90,22.9,31.0
2024-03-18,40.4,24.6,0.00,24.8,31.1
2024-03-19,40.2,24.6,0.00,22.6,31.7
2024-03-20,40.2,25.6,0.40,24.0,31.1
2024-03-21,39.7,25.2,0.50,20.2,31.1
2024-03-22,39.2,24.8,0.00,18.5,31.0
2024-03-23,40.1,25.5,0.00,24.2,31.5
2024-03-24,40.4,25.1,0.00,20.9,31.7
2024-03-25,40.8,25.1,0.00,20.5,32.3
2024-03-26,40.8,25.4,0.00,22.0,31.5
2024-03-27,40.0,25.8,0.10,19.9,31.6
2024-03-28,41.2,26.1,0.00,26.3,31.7
2024-03-29,40.9,25.8,1.80,18.3,30.9
2024-03-30,40.9,25.4,0.60,24.5,31.5
2024-03-31,38.0,25.3,0.40,20.5,30.7
2024-04-01,39.2,26.1,0.10,20.0,31.2
2024-04-02,39.4,25.5,0.50,21.7,31.2
2024-04-03,39.2,25.6,0.00,22.7,31.1
2024-04-04,41.8,26.5,0.20,24.5,31.6
2024-04-05,41.9,26.5,0.40,28.3,31.8
2024-04-06,42.5,26.5,0.00,24.6,32.5
2024-04-07,41.8,26.5,1.30,28.1,31.5
2024-04-08,41.8,26.5,0.60,19.2,32.5
2024-04-09,41.0,26.5,0.40,20.2,32.8
2024-04-10,40.5,26.1,0.20,20.0,32.7
2024-04-11,41.0,26.2,0.40,20.8,32.5
2024-04-12,39.0,26.3,10.50,14.8,30.5
2024-04-13,39.0,25.7,4.10,22.5,30.8
2024-04-14,39.0,25.5,0.00,19.1,31.7
2024-04-15,39.4,25.7,0.10,24.9,32.2
2024-04-16,40.0,25.9,0.00,23.1,31.8
2024-04-17,37.4,26.4,0.30,19.1,30.9
2024-04-18,38.5,26.4,0.50,18.9,30.8
2024-04-19,37.7,26.2,3.90,18.9,30.6
2024-04-20,37.9,26.4,4.00,17.1,30.9
2024-04-21,40.5,26.5,0.10,27.0,31.7
2024-04-22,39.2,26.4,0.90,18.6,31.9
2024-04-23,41.7,26.4,0.10,22.4,32.6
2024-04-24,40.3,26.2,0.10,27.1,31.9
2024-04-25,42.3,26.7,0.00,23.3,32.9
2024-04-26,42.7,26.9,0.30,26.5,32.5
2024-04-27,42.6,26.8,0.00,20.8,32.9
2024-04-28,42.7,27.0,0.00,22.0,33.3
2024-04-29,43.0,26.2,0.50,24.1,33.4
2024-04-30,38.1,26.1,1.20,19.4,30.6
2024-05-01,38.6,26.4,1.40,18.4,31.3
2024-05-02,40.1,27.0,0.30,20.0,32.7
2024-05-03,38.4,27.5,1.70,22.7,31.2
2024-05-04,38.3,27.2,3.50,18.9,31.3
2024-05-05,36.5,26.5,1.80,19.1,30.9
2024-05-06,38.1,26.4,1.10,19.2,31.6
2024-05-07,39.0,27.2,0.70,17.9,32.0
2024-05-08,40.1,25.0,39.10,15.8,30.0
2024-05-09,34.0,24.9,31.40,12.6,28.5
2024-05-10,32.5,24.9,2.90,15.9,28.6
2024-05-11,31.9,25.2,7.70,17.4,28.2
2024-05-12,32.5,25.0,11.90,12.2,28.6
